,Sentiment,CleanTweet
611,0,the fall in global oil demand from covid19 along with recent oversupply are driving a fast and deep drop in oilprices coronavirus crisis economics tcbasia
612,0,no ground beef at kroger stock tip stay away from the plant based food fads if this crap is still on shelf during coronavirus it will not sell ever
613,0,this apparently was taken by refuse collectors to show what happens when selfish ignorant scumbags panic buy while it s enough to make you weep thinking of those in need i cheer myself up by imagining how much money said scum are wasting 19
614,0,saks fifth avenue has closed their manhattan flagship store for up to 2 weeks watch this livestream showing saks store fifth avenue st patricks cathedral to see how empty nyc is stpatricksday parade would have taken place here retail coronavirus
615,0,gas prices continue to drop with demand amid uncertainty over oil supply as the covid19 pandemic flared in some us cities and stayathome orders applied to the vast majority of the nation last week its not surprising that a lack of demand continued to drive gas prices
616,0,double whammy texas recovered from the 2008 crisis faster than much of america now with an oilprice bust and coronavirus its likely to suffer an outsize contraction crudeoil prices dropped below 2008 amp 1980s
617,0,education we must fix healthcare we must fix transportation in essence we must fix nigeria our country continues to retrogress the covid 19 pandemic has harshly reminded us about the comatose state of our healthcare system dwindling oil prices would expose the
618,0,will never like these as more exposure just buy tablets ffs add some flavouring there ya go kidda new flavor juscome out are there more worryin things right now ffs cant even book shopping people visit viking online no shortagez there
619,0,long lasting maybe if youre a hoarder anyway i scored a package unlike the commercial i did pick it up stay calm fear is your biggest enemy toiletpaper toiletpapercrisis coronavirus coronaviruspandemic
620,0,heres whats disturbing for me when i venture out to my local grocery store im never more dismayed than when i see hordes of young people gathered in clusters around each other its as though this coronavirus is an alien concept how can we get the message across
621,0,mother nature works in mysterious ways i think we are seeing another historic event that tells us we are ruining the world by being a consumerwastedriven society this covid19 really is making me think how different my life could be in a matter of daysweeks iamlegend
622,0,lets be clear 70 of the us economy is consumer spending that means consumers need to spend money for the economy to work thats why the sassescottscottgraham amdmt is a bad idea there should be bipartisan opposition to reducing unemployment benefits 1u coronavirus
